en,tn,tkgid,tkseq,type,state
H'1103,31,CL0YPUB,631,BOTHWAY,AVFREE
H'1110,1,CL0YPUB,701,BOTHWAY,AVFREE
H'1110,2,CL0YPUB,702,BOTHWAY,AVFREE
H'1110,3,CL0YPUB,703,BOTHWAY,AVFREE
H'1110,4,CL0YPUB,704,BOTHWAY,AVFREE
H'1110,5,CL0YPUB,705,BOTHWAY,AVFREE
H'1110,6,CL0YPUB,706,BOTHWAY,AVFREE
H'1110,7,CL0YPUB,707,BOTHWAY,AVFREE
H'1110,8,CL0YPUB,708,BOTHWAY,AVFREE
H'1110,9,CL0YPUB,709,BOTHWAY,AVFREE
H'1110,10,CL0YPUB,710,BOTHWAY,AVFREE
H'1110,11,CL0YPUB,711,BOTHWAY,AVFREE
H'1110,12,CL0YPUB,712,BOTHWAY,AVFREE
H'1110,13,CL0YPUB,713,BOTHWAY,AVFREE
H'1110,14,CL0YPUB,714,BOTHWAY,AVFREE
H'1110,15,CL0YPUB,715,BOTHWAY,AVFREE
H'1110,16,CL0YPUB,716,BOTHWAY,AVFREE
H'1110,17,CL0YPUB,717,BOTHWAY,AVFREE
H'1110,18,CL0YPUB,718,BOTHWAY,AVFREE
H'1110,19,CL0YPUB,719,BOTHWAY,AVFREE
H'1110,20,CL0YPUB,720,BOTHWAY,AVFREE
H'1110,21,CL0YPUB,721,BOTHWAY,AVFREE
H'1110,22,CL0YPUB,722,BOTHWAY,AVFREE
H'1110,23,CL0YPUB,723,BOTHWAY,AVFREE
H'1110,24,CL0YPUB,724,BOTHWAY,AVFREE
H'1110,25,CL0YPUB,725,BOTHWAY,AVFREE
H'1110,26,CL0YPUB,726,BOTHWAY,AVFREE
H'1110,27,CL0YPUB,727,BOTHWAY,AVFREE
H'1110,28,CL0YPUB,728,BOTHWAY,AVFREE
H'1110,29,CL0YPUB,729,BOTHWAY,AVFREE
H'1110,30,CL0YPUB,730,BOTHWAY,AVFREE
H'1110,31,CL0YPUB,731,BOTHWAY,AVFREE
H'1111,1,CL0YPUB,801,BOTHWAY,AVFREE
H'1111,2,CL0YPUB,802,BOTHWAY,AVFREE
H'1111,3,CL0YPUB,803,BOTHWAY,AVFREE
H'1111,4,CL0YPUB,804,BOTHWAY,AVFREE
H'1111,5,CL0YPUB,805,BOTHWAY,AVFREE
H'1111,6,CL0YPUB,806,BOTHWAY,AVFREE
H'1111,7,CL0YPUB,807,BOTHWAY,AVFREE
H'1111,8,CL0YPUB,808,BOTHWAY,AVFREE
H'1111,9,CL0YPUB,809,BOTHWAY,AVFREE
H'1111,10,CL0YPUB,810,BOTHWAY,AVFREE
H'1111,11,CL0YPUB,811,BOTHWAY,AVFREE
H'1111,12,CL0YPUB,812,BOTHWAY,AVFREE
H'1111,13,CL0YPUB,813,BOTHWAY,AVFREE
H'1111,14,CL0YPUB,814,BOTHWAY,AVFREE
H'1111,15,CL0YPUB,815,BOTHWAY,AVFREE
H'1111,16,CL0YPUB,816,BOTHWAY,AVFREE
H'1111,17,CL0YPUB,817,BOTHWAY,AVFREE
H'1111,18,CL0YPUB,818,BOTHWAY,AVFREE
H'1111,19,CL0YPUB,819,BOTHWAY,AVFREE
H'1111,20,CL0YPUB,820,BOTHWAY,AVFREE
H'1111,21,CL0YPUB,821,BOTHWAY,AVFREE
H'1111,22,CL0YPUB,822,BOTHWAY,AVFREE
H'1111,23,CL0YPUB,823,BOTHWAY,AVFREE
H'1111,24,CL0YPUB,824,BOTHWAY,AVFREE
H'1111,25,CL0YPUB,825,BOTHWAY,AVFREE
H'1111,26,CL0YPUB,826,BOTHWAY,AVFREE
H'1111,27,CL0YPUB,827,BOTHWAY,AVFREE
H'1111,28,CL0YPUB,828,BOTHWAY,AVFREE
H'1111,29,CL0YPUB,829,BOTHWAY,AVFREE
H'1111,30,CL0YPUB,830,BOTHWAY,AVFREE
H'1111,31,CL0YPUB,831,BOTHWAY,AVFREE
H'1112,1,CL0TPUB,401,BOTHWAY,AVBUSY
H'1112,2,CL0TPUB,402,BOTHWAY,AVFREE
H'1112,3,CL0TPUB,403,BOTHWAY,AVFREE
H'1112,4,CL0TPUB,404,BOTHWAY,AVBUSY
H'1112,5,CL0TPUB,405,BOTHWAY,AVFREE
H'1112,6,CL0TPUB,406,BOTHWAY,AVFREE
H'1112,7,CL0TPUB,407,BOTHWAY,AVFREE
H'1112,8,CL0TPUB,408,BOTHWAY,AVFREE
H'1112,9,CL0TPUB,409,BOTHWAY,AVFREE
H'1112,10,CL0TPUB,410,BOTHWAY,AVFREE
H'1112,11,CL0TPUB,411,BOTHWAY,AVFREE
H'1112,12,CL0TPUB,412,BOTHWAY,AVFREE
H'1112,13,CL0TPUB,413,BOTHWAY,AVFREE
H'1112,14,CL0TPUB,414,BOTHWAY,AVFREE
H'1112,15,CL0TPUB,415,BOTHWAY,AVFREE
H'1112,16,CL0TPUB,416,BOTHWAY,AVFREE
H'1112,17,CL0TPUB,417,BOTHWAY,AVFREE
H'1112,18,CL0TPUB,418,BOTHWAY,AVFREE
H'1112,19,CL0TPUB,419,BOTHWAY,AVFREE
H'1112,20,CL0TPUB,420,BOTHWAY,AVFREE
H'1112,21,CL0TPUB,421,BOTHWAY,AVFREE
H'1112,22,CL0TPUB,422,BOTHWAY,AVFREE
H'1112,23,CL0TPUB,423,BOTHWAY,AVFREE
H'1112,24,CL0TPUB,424,BOTHWAY,AVFREE
H'1112,25,CL0TPUB,425,BOTHWAY,AVFREE
H'1112,26,CL0TPUB,426,BOTHWAY,AVFREE
H'1112,27,CL0TPUB,427,BOTHWAY,AVFREE
H'1112,28,CL0TPUB,428,BOTHWAY,AVFREE
H'1112,29,CL0TPUB,429,BOTHWAY,AVFREE
H'1112,30,CL0TPUB,430,BOTHWAY,AVFREE
H'1112,31,CL0TPUB,431,BOTHWAY,AVFREE
H'1113,1,CL0TPUB,501,BOTHWAY,AVFREE
H'1113,2,CL0TPUB,502,BOTHWAY,AVFREE
H'1113,3,CL0TPUB,503,BOTHWAY,AVFREE
H'1113,4,CL0TPUB,504,BOTHWAY,AVFREE
H'1113,5,CL0TPUB,505,BOTHWAY,AVFREE
H'1113,6,CL0TPUB,506,BOTHWAY,AVFREE
H'1113,7,CL0TPUB,507,BOTHWAY,AVFREE
H'1113,8,CL0TPUB,508,BOTHWAY,AVFREE
H'1113,9,CL0TPUB,509,BOTHWAY,AVFREE
H'1113,10,CL0TPUB,510,BOTHWAY,AVFREE
H'1113,11,CL0TPUB,511,BOTHWAY,AVFREE
H'1113,12,CL0TPUB,512,BOTHWAY,AVFREE
H'1113,13,CL0TPUB,513,BOTHWAY,AVFREE
H'1113,14,CL0TPUB,514,BOTHWAY,AVFREE
H'1113,15,CL0TPUB,515,BOTHWAY,AVFREE
H'1113,16,CL0TPUB,516,BOTHWAY,AVFREE
H'1113,17,CL0TPUB,517,BOTHWAY,AVFREE
H'1113,18,CL0TPUB,518,BOTHWAY,AVFREE
H'1113,19,CL0TPUB,519,BOTHWAY,AVFREE
H'1113,20,CL0TPUB,520,BOTHWAY,AVFREE
H'1113,21,CL0TPUB,521,BOTHWAY,AVFREE
H'1113,22,CL0TPUB,522,BOTHWAY,AVFREE
H'1113,23,CL0TPUB,523,BOTHWAY,AVFREE
H'1113,24,CL0TPUB,524,BOTHWAY,AVFREE
H'1113,25,CL0TPUB,525,BOTHWAY,AVFREE
H'1113,26,CL0TPUB,526,BOTHWAY,AVFREE
H'1113,27,CL0TPUB,527,BOTHWAY,AVFREE
H'1113,28,CL0TPUB,528,BOTHWAY,AVFREE
H'1113,29,CL0TPUB,529,BOTHWAY,AVFREE
H'1113,30,CL0TPUB,530,BOTHWAY,AVFREE
H'1113,31,CL0TPUB,531,BOTHWAY,AVFREE
H'1120,1,CL0TPUB,601,BOTHWAY,AVFREE
H'1120,2,CL0TPUB,602,BOTHWAY,AVFREE
H'1120,3,CL0TPUB,603,BOTHWAY,AVFREE
H'1120,4,CL0TPUB,604,BOTHWAY,AVFREE
H'1120,5,CL0TPUB,605,BOTHWAY,AVFREE
H'1120,6,CL0TPUB,606,BOTHWAY,AVFREE
H'1120,7,CL0TPUB,607,BOTHWAY,AVFREE
H'1120,8,CL0TPUB,608,BOTHWAY,AVFREE
H'1120,9,CL0TPUB,609,BOTHWAY,AVFREE
H'1120,10,CL0TPUB,610,BOTHWAY,AVFREE
H'1120,11,CL0TPUB,611,BOTHWAY,AVFREE
H'1120,12,CL0TPUB,612,BOTHWAY,AVFREE
H'1120,13,CL0TPUB,613,BOTHWAY,AVFREE
H'1120,14,CL0TPUB,614,BOTHWAY,AVFREE
H'1120,15,CL0TPUB,615,BOTHWAY,AVFREE
H'1120,16,CL0TPUB,616,BOTHWAY,AVFREE
H'1120,17,CL0TPUB,617,BOTHWAY,AVFREE
H'1120,18,CL0TPUB,618,BOTHWAY,AVFREE
H'1120,19,CL0TPUB,619,BOTHWAY,AVFREE
H'1120,20,CL0TPUB,620,BOTHWAY,AVFREE
H'1120,21,CL0TPUB,621,BOTHWAY,AVFREE
H'1120,22,CL0TPUB,622,BOTHWAY,AVFREE
H'1120,23,CL0TPUB,623,BOTHWAY,AVFREE
H'1120,24,CL0TPUB,624,BOTHWAY,AVFREE
H'1120,25,CL0TPUB,625,BOTHWAY,AVFREE
H'1120,26,CL0TPUB,626,BOTHWAY,AVFREE
H'1120,27,CL0TPUB,627,BOTHWAY,AVFREE
H'1120,28,CLTEP4B,628,BOTHWAY,AVFREE
H'1120,29,CLTEP4B,629,BOTHWAY,AVFREE
H'1120,30,CLTEP4B,630,BOTHWAY,AVFREE
H'1120,31,CLTEP4B,631,BOTHWAY,AVFREE
H'1121,1,CL0TPUB,701,BOTHWAY,AVFREE
H'1121,2,CL0TPUB,702,BOTHWAY,AVFREE
H'1121,3,CL0TPUB,703,BOTHWAY,AVFREE
H'1121,4,CL0TPUB,704,BOTHWAY,AVFREE
H'1121,5,CL0TPUB,705,BOTHWAY,AVFREE
H'1121,6,CL0TPUB,706,BOTHWAY,AVFREE
H'1121,7,CL0TPUB,707,BOTHWAY,AVFREE
H'1121,8,CL0TPUB,708,BOTHWAY,AVFREE
H'1121,9,CL0TPUB,709,BOTHWAY,AVFREE
H'1121,10,CL0TPUB,710,BOTHWAY,AVFREE
H'1121,11,CL0TPUB,711,BOTHWAY,AVFREE
H'1121,12,CL0TPUB,712,BOTHWAY,AVFREE
H'1121,13,CL0TPUB,713,BOTHWAY,AVFREE
H'1121,14,CL0TPUB,714,BOTHWAY,AVFREE
H'1121,15,CL0TPUB,715,BOTHWAY,AVFREE
H'1121,16,CL0TPUB,716,BOTHWAY,AVFREE
H'1121,17,CL0TPUB,717,BOTHWAY,AVFREE
H'1121,18,CL0TPUB,718,BOTHWAY,AVFREE
H'1121,19,CL0TPUB,719,BOTHWAY,AVFREE
H'1121,20,CL0TPUB,720,BOTHWAY,AVFREE
H'1121,21,CL0TPUB,721,BOTHWAY,AVFREE
H'1121,22,CL0TPUB,722,BOTHWAY,AVFREE
H'1121,23,CL0TPUB,723,BOTHWAY,AVFREE
H'1121,24,CL0TPUB,724,BOTHWAY,AVFREE
H'1121,25,CL0TPUB,725,BOTHWAY,AVFREE
H'1121,26,CL0TPUB,726,BOTHWAY,AVFREE
H'1121,27,CL0TPUB,727,BOTHWAY,AVFREE
H'1121,28,CL0TPUB,728,BOTHWAY,AVFREE
H'1121,29,CLTEP3B,729,BOTHWAY,AVFREE
H'1121,30,CLTEP3B,730,BOTHWAY,AVFREE
H'1121,31,CLTEP3B,731,BOTHWAY,AVFREE
H'1312,1,VL0TPUB,1,BOTHWAY,EXTBLK
H'1312,2,VL0TPUB,2,BOTHWAY,EXTBLK
H'1312,3,VL0TPUB,3,BOTHWAY,EXTBLK
H'1312,4,VL0TPUB,4,BOTHWAY,EXTBLK
H'1312,5,VL0TPUB,5,BOTHWAY,EXTBLK
H'1312,6,VL0TPUB,6,BOTHWAY,EXTBLK
H'1312,7,VL0TPUB,7,BOTHWAY,EXTBLK
H'1312,8,VL0TPUB,8,BOTHWAY,EXTBLK
H'1312,9,VL0TPUB,9,BOTHWAY,EXTBLK
H'1312,10,VL0TPUB,10,BOTHWAY,EXTBLK
H'1312,11,VL0TPUB,11,BOTHWAY,EXTBLK
H'1312,12,VL0TPUB,12,BOTHWAY,EXTBLK
H'1312,13,VL0TPUB,13,BOTHWAY,EXTBLK
H'1312,14,VL0TPUB,14,BOTHWAY,EXTBLK
H'1312,15,VL0TPUB,15,BOTHWAY,EXTBLK
H'1312,16,VL0TPUB,16,BOTHWAY,EXTBLK
H'1312,17,VL0TPUB,17,BOTHWAY,EXTBLK
H'1312,18,VL0TPUB,18,BOTHWAY,EXTBLK
H'1312,19,VL0TPUB,19,BOTHWAY,EXTBLK
H'1312,20,VL0TPUB,20,BOTHWAY,EXTBLK
H'1312,21,VL0TPUB,21,BOTHWAY,EXTBLK
H'1312,22,VL0TPUB,22,BOTHWAY,EXTBLK
H'1312,23,VL0TPUB,23,BOTHWAY,EXTBLK
H'1312,24,VL0TPUB,24,BOTHWAY,EXTBLK
H'1312,25,VL0TPUB,25,BOTHWAY,EXTBLK
H'1312,26,VL0TPUB,26,BOTHWAY,EXTBLK
H'1312,27,VL0TPUB,27,BOTHWAY,EXTBLK
H'1312,28,VL0TPUB,28,BOTHWAY,EXTBLK
H'1312,29,VL0TPUB,29,BOTHWAY,EXTBLK
H'1312,30,VL0TPUB,30,BOTHWAY,EXTBLK
H'1312,31,VL0TPUB,31,BOTHWAY,EXTBLK
H'1420,1,CT01ZHB,101,BOTHWAY,AVBUSY
H'1420,2,CT01ZHB,102,BOTHWAY,AVBUSY
H'1420,3,CT01ZHB,103,BOTHWAY,AVBUSY
H'1420,4,CT01ZHB,104,BOTHWAY,AVBUSY
H'1420,5,CT01ZHB,105,BOTHWAY,AVBUSY
H'1420,6,CT01ZHB,106,BOTHWAY,AVBUSY
H'1420,7,CT01ZHB,107,BOTHWAY,AVFREE
H'1420,8,CT01ZHB,108,BOTHWAY,AVBUSY
H'1420,9,CT01ZHB,109,BOTHWAY,AVBUSY
H'1420,10,CT01ZHB,110,BOTHWAY,AVBUSY
H'1420,11,CT01ZHB,111,BOTHWAY,AVBUSY
H'1420,12,CT01ZHB,112,BOTHWAY,AVBUSY
H'1420,13,CT01ZHB,113,BOTHWAY,AVBUSY
H'1420,14,CT01ZHB,114,BOTHWAY,AVFREE
H'1420,15,CT01ZHB,115,BOTHWAY,AVBUSY
H'1420,16,CT01ZHB,116,BOTHWAY,AVBUSY
H'1420,17,CT01ZHB,117,BOTHWAY,AVBUSY
H'1420,18,CT01ZHB,118,BOTHWAY,AVBUSY
H'1420,19,CT01ZHB,119,BOTHWAY,AVBUSY
H'1420,20,CT01ZHB,120,BOTHWAY,AVBUSY
H'1420,21,CT01ZHB,121,BOTHWAY,AVBUSY
H'1420,22,CT01ZHB,122,BOTHWAY,AVBUSY
H'1420,23,CT01ZHB,123,BOTHWAY,AVBUSY
H'1420,24,CT01ZHB,124,BOTHWAY,AVBUSY
H'1420,25,CT01ZHB,125,BOTHWAY,AVBUSY
H'1420,26,CT01ZHB,126,BOTHWAY,AVBUSY
H'1420,27,CT01ZHB,127,BOTHWAY,AVFREE
H'1420,28,CT01ZHB,128,BOTHWAY,AVBUSY
H'1420,29,CT01ZHB,129,BOTHWAY,AVBUSY
H'1420,30,CT01ZHB,130,BOTHWAY,AVBUSY
H'1420,31,CT01ZHB,131,BOTHWAY,AVBUSY
H'1421,1,MY03PUB,101,BOTHWAY,AVFREE
H'1421,2,MY03PUB,102,BOTHWAY,AVFREE
H'1421,3,MY03PUB,103,BOTHWAY,AVFREE
H'1421,4,MY03PUB,104,BOTHWAY,AVFREE
H'1421,5,MY03PUB,105,BOTHWAY,AVFREE
H'1421,6,MY03PUB,106,BOTHWAY,AVFREE
H'1421,7,MY03PUB,107,BOTHWAY,AVFREE
H'1421,8,MY03PUB,108,BOTHWAY,AVFREE
H'1421,9,MY03PUB,109,BOTHWAY,AVFREE
H'1421,10,MY03PUB,110,BOTHWAY,AVFREE
H'1421,11,MY03PUB,111,BOTHWAY,AVFREE
H'1421,12,MY03PUB,112,BOTHWAY,AVFREE
H'1421,13,MY03PUB,113,BOTHWAY,AVFREE
H'1421,14,MY03PUB,114,BOTHWAY,AVFREE
H'1421,15,MY03PUB,115,BOTHWAY,AVFREE
H'1421,16,MY03PUB,116,BOTHWAY,AVFREE
H'1421,17,MY03PUB,117,BOTHWAY,AVFREE
H'1421,18,MY03PUB,118,BOTHWAY,AVFREE
H'1421,19,MY03PUB,119,BOTHWAY,AVFREE
H'1421,20,MY03PUB,120,BOTHWAY,AVFREE
H'1421,21,MY03PUB,121,BOTHWAY,AVFREE
H'1421,22,MY03PUB,122,BOTHWAY,AVFREE
H'1421,23,MY03PUB,123,BOTHWAY,AVFREE
H'1421,24,MY03PUB,124,BOTHWAY,AVFREE
H'1421,25,MY03PUB,125,BOTHWAY,AVFREE
H'1421,26,MY03PUB,126,BOTHWAY,AVFREE
H'1421,27,MY03PUB,127,BOTHWAY,AVFREE
H'1421,28,MY03PUB,128,BOTHWAY,AVFREE
H'1421,29,MY03PUB,129,BOTHWAY,AVFREE
H'1421,30,MY03PUB,130,BOTHWAY,AVFREE
H'1421,31,MY03PUB,131,BOTHWAY,AVFREE
H'1422,1,MY03PUB,201,BOTHWAY,AVFREE
H'1422,2,MY03PUB,202,BOTHWAY,AVFREE
H'1422,3,MY03PUB,203,BOTHWAY,AVFREE
H'1422,4,MY03PUB,204,BOTHWAY,AVFREE
H'1422,5,MY03PUB,205,BOTHWAY,AVFREE
H'1422,6,MY03PUB,206,BOTHWAY,AVFREE
H'1422,7,MY03PUB,207,BOTHWAY,AVFREE
H'1422,8,MY03PUB,208,BOTHWAY,AVFREE
H'1422,9,MY03PUB,209,BOTHWAY,AVFREE
H'1422,10,MY03PUB,210,BOTHWAY,AVFREE
H'1422,11,MY03PUB,211,BOTHWAY,AVFREE
H'1422,12,MY03PUB,212,BOTHWAY,AVFREE
H'1422,13,MY03PUB,213,BOTHWAY,AVFREE
H'1422,14,MY03PUB,214,BOTHWAY,AVFREE
H'1422,15,MY03PUB,215,BOTHWAY,AVFREE
H'1422,16,MY03PUB,216,BOTHWAY,AVFREE
H'1422,17,MY03PUB,217,BOTHWAY,AVFREE
H'1422,18,MY03PUB,218,BOTHWAY,AVFREE
H'1422,19,MY03PUB,219,BOTHWAY,AVFREE
H'1422,20,MY03PUB,220,BOTHWAY,AVFREE
H'1422,21,MY03PUB,221,BOTHWAY,AVFREE
H'1422,22,MY03PUB,222,BOTHWAY,AVFREE
H'1422,23,MY03PUB,223,BOTHWAY,AVFREE
H'1422,24,MY03PUB,224,BOTHWAY,AVFREE
H'1422,25,MY03PUB,225,BOTHWAY,AVFREE
H'1422,26,MY03PUB,226,BOTHWAY,AVFREE
H'1422,27,MY03PUB,227,BOTHWAY,AVFREE
H'1422,28,MY03PUB,228,BOTHWAY,AVFREE
H'1422,29,MY03PUB,229,BOTHWAY,AVFREE
H'1422,30,MY03PUB,230,BOTHWAY,AVFREE
H'1422,31,MY03PUB,231,BOTHWAY,AVFREE
H'1500,2,NX0DPLB,202,BOTHWAY,AVBUSY
H'1500,3,NX0DPLB,203,BOTHWAY,AVBUSY
H'1500,4,NX0DPLB,204,BOTHWAY,AVBUSY
H'1500,5,NX0DPLB,205,BOTHWAY,AVBUSY
H'1500,6,NX0DPLB,206,BOTHWAY,AVBUSY
H'1500,7,NX0DPLB,207,BOTHWAY,AVBUSY
H'1500,8,NX0DPLB,208,BOTHWAY,AVBUSY
H'1500,9,NX0DPLB,209,BOTHWAY,AVBUSY
H'1500,10,NX0DPLB,210,BOTHWAY,AVBUSY
H'1500,11,NX0DPLB,211,BOTHWAY,AVFREE
H'1500,12,NX0DPLB,212,BOTHWAY,AVFREE
H'1500,13,NX0DPLB,213,BOTHWAY,AVFREE
H'1500,14,NX0DPLB,214,BOTHWAY,AVFREE
H'1500,15,NX0DPLB,215,BOTHWAY,AVFREE
H'1500,16,NX0DPLB,216,BOTHWAY,AVFREE
H'1500,17,NX0DPLB,217,BOTHWAY,AVFREE
H'1500,18,NX0DPLB,218,BOTHWAY,AVFREE
H'1500,19,NX0DPLB,219,BOTHWAY,AVFREE
H'1500,20,NX0DPLB,220,BOTHWAY,AVFREE
H'1500,21,NX0DPLB,221,BOTHWAY,AVFREE
H'1500,22,NX0DPLB,222,BOTHWAY,AVFREE
H'1500,23,NX0DPLB,223,BOTHWAY,AVFREE
H'1500,24,NX0DPLB,224,BOTHWAY,AVFREE
H'1500,25,NX0DPLB,225,BOTHWAY,AVFREE
H'1500,26,NX0DPLB,226,BOTHWAY,AVFREE
H'1500,27,NX0DPLB,227,BOTHWAY,AVFREE
H'1500,28,NX0DPLB,228,BOTHWAY,AVFREE
H'1500,29,NX0DPLB,229,BOTHWAY,AVFREE
H'1500,30,NX0DPLB,230,BOTHWAY,AVFREE
H'1500,31,NX0DPLB,231,BOTHWAY,AVFREE
H'1531,1,LA03PUB,1,BOTHWAY,AVFREE
H'1531,2,LA03PUB,2,BOTHWAY,AVFREE
H'1531,3,LA03PUB,3,BOTHWAY,AVFREE
H'1531,4,LA03PUB,4,BOTHWAY,AVFREE
H'1531,5,LA03PUB,5,BOTHWAY,AVFREE
H'1531,6,LA03PUB,6,BOTHWAY,AVFREE
H'1531,7,LA03PUB,7,BOTHWAY,AVFREE
H'1531,8,LA03PUB,8,BOTHWAY,AVFREE
H'1531,9,LA03PUB,9,BOTHWAY,AVFREE
H'1531,10,LA03PUB,10,BOTHWAY,AVFREE
H'1531,11,LA03PUB,11,BOTHWAY,AVFREE
H'1531,12,LA03PUB,12,BOTHWAY,AVFREE
H'1531,13,LA03PUB,13,BOTHWAY,AVFREE
H'1531,14,LA03PUB,14,BOTHWAY,AVFREE
H'1531,15,LA03PUB,15,BOTHWAY,AVFREE
H'1531,16,LA03PUB,16,BOTHWAY,AVFREE
H'1531,17,LA03PUB,17,BOTHWAY,AVFREE
H'1531,18,LA03PUB,18,BOTHWAY,AVFREE
H'1531,19,LA03PUB,19,BOTHWAY,AVFREE
H'1531,20,LA03PUB,20,BOTHWAY,AVFREE
H'1531,21,LA03PUB,21,BOTHWAY,AVFREE
H'1531,22,LA03PUB,22,BOTHWAY,AVFREE
H'1531,23,LA03PUB,23,BOTHWAY,AVFREE
H'1531,24,LA03PUB,24,BOTHWAY,AVFREE
H'1531,25,LA03PUB,25,BOTHWAY,AVFREE
H'1531,26,LA03PUB,26,BOTHWAY,AVFREE
H'1531,27,LA03PUB,27,BOTHWAY,AVFREE
H'1531,28,LA03PUB,28,BOTHWAY,AVFREE
H'1531,29,LA03PUB,29,BOTHWAY,AVFREE
H'1531,30,LA03PUB,30,BOTHWAY,AVFREE
H'1531,31,LA03PUB,31,BOTHWAY,AVFREE
H'1532,1,LA03PUB,101,BOTHWAY,AVFREE
H'1532,2,LA03PUB,102,BOTHWAY,AVFREE
H'1532,3,LA03PUB,103,BOTHWAY,AVFREE
H'1532,4,LA03PUB,104,BOTHWAY,AVFREE
H'1532,5,LA03PUB,105,BOTHWAY,AVFREE
H'1532,6,LA03PUB,106,BOTHWAY,AVFREE
H'1532,7,LA03PUB,107,BOTHWAY,AVFREE
H'1532,8,LA03PUB,108,BOTHWAY,AVFREE
H'1532,9,LA03PUB,109,BOTHWAY,AVFREE
H'1532,10,LA03PUB,110,BOTHWAY,AVFREE
H'1532,11,LA03PUB,111,BOTHWAY,AVFREE
H'1532,12,LA03PUB,112,BOTHWAY,AVFREE
H'1532,13,LA03PUB,113,BOTHWAY,AVFREE
H'1532,14,LA03PUB,114,BOTHWAY,AVFREE
H'1532,15,LA03PUB,115,BOTHWAY,AVFREE
H'1532,16,LA03PUB,116,BOTHWAY,AVFREE
H'1532,17,LA03PUB,117,BOTHWAY,AVFREE
H'1532,18,LA03PUB,118,BOTHWAY,AVFREE
H'1532,19,LA03PUB,119,BOTHWAY,AVFREE
H'1532,20,LA03PUB,120,BOTHWAY,AVFREE
H'1532,21,LA03PUB,121,BOTHWAY,AVFREE
H'1532,22,LA03PUB,122,BOTHWAY,AVFREE
H'1532,23,LA03PUB,123,BOTHWAY,AVFREE
H'1532,24,LA03PUB,124,BOTHWAY,AVFREE
H'1532,25,LA03PUB,125,BOTHWAY,AVFREE
H'1532,26,LA03PUB,126,BOTHWAY,AVFREE
H'1532,27,LA03PUB,127,BOTHWAY,AVFREE
H'1532,28,LA03PUB,128,BOTHWAY,AVFREE
H'1532,29,LA03PUB,129,BOTHWAY,AVFREE
H'1532,30,LA03PUB,130,BOTHWAY,AVFREE
H'1532,31,LA03PUB,131,BOTHWAY,AVFREE
H'1533,1,CT01ZHB,1,BOTHWAY,AVBUSY
H'1533,2,CT01ZHB,2,BOTHWAY,AVBUSY
H'1533,3,CT01ZHB,3,BOTHWAY,AVBUSY
H'1533,4,CT01ZHB,4,BOTHWAY,AVBUSY
H'1533,5,CT01ZHB,5,BOTHWAY,AVBUSY
H'1533,6,CT01ZHB,6,BOTHWAY,AVBUSY
H'1533,7,CT01ZHB,7,BOTHWAY,AVBUSY
H'1533,8,CT01ZHB,8,BOTHWAY,AVBUSY
H'1533,9,CT01ZHB,9,BOTHWAY,AVBUSY
H'1533,10,CT01ZHB,10,BOTHWAY,AVBUSY
H'1533,11,CT01ZHB,11,BOTHWAY,AVBUSY
H'1533,12,CT01ZHB,12,BOTHWAY,AVBUSY
H'1533,13,CT01ZHB,13,BOTHWAY,AVBUSY
H'1533,14,CT01ZHB,14,BOTHWAY,AVBUSY
H'1533,15,CT01ZHB,15,BOTHWAY,AVBUSY
H'1533,16,CT01ZHB,16,BOTHWAY,AVBUSY
H'1533,17,CT01ZHB,17,BOTHWAY,AVBUSY
H'1533,18,CT01ZHB,18,BOTHWAY,AVBUSY
H'1533,19,CT01ZHB,19,BOTHWAY,AVBUSY
H'1533,20,CT01ZHB,20,BOTHWAY,AVBUSY
H'1533,21,CT01ZHB,21,BOTHWAY,AVBUSY
H'1533,22,CT01ZHB,22,BOTHWAY,AVBUSY
H'1533,23,CT01ZHB,23,BOTHWAY,AVBUSY
H'1533,24,CT01ZHB,24,BOTHWAY,AVBUSY
H'1533,25,CT01ZHB,25,BOTHWAY,AVBUSY
H'1533,26,CT01ZHB,26,BOTHWAY,AVBUSY
H'1533,27,CT01ZHB,27,BOTHWAY,AVBUSY
H'1533,28,CT01ZHB,28,BOTHWAY,AVBUSY
H'1533,29,CT01ZHB,29,BOTHWAY,AVBUSY
H'1533,30,CT01ZHB,30,BOTHWAY,AVBUSY
H'1533,31,CT01ZHB,31,BOTHWAY,AVBUSY
H'1600,1,ZA03PUB,1,BOTHWAY,AVFREE
H'1600,2,ZA03PUB,2,BOTHWAY,AVFREE
H'1600,3,ZA03PUB,3,BOTHWAY,AVFREE
H'1600,4,ZA03PUB,4,BOTHWAY,AVFREE
H'1600,5,ZA03PUB,5,BOTHWAY,AVFREE
H'1600,6,ZA03PUB,6,BOTHWAY,AVFREE
H'1600,7,ZA03PUB,7,BOTHWAY,AVFREE
H'1600,8,ZA03PUB,8,BOTHWAY,AVFREE
H'1600,9,ZA03PUB,9,BOTHWAY,AVFREE
H'1600,10,ZA03PUB,10,BOTHWAY,AVFREE
H'1600,11,ZA03PUB,11,BOTHWAY,AVFREE
H'1600,12,ZA03PUB,12,BOTHWAY,AVFREE
H'1600,13,ZA03PUB,13,BOTHWAY,AVFREE
H'1600,14,ZA03PUB,14,BOTHWAY,AVFREE
H'1600,15,ZA03PUB,15,BOTHWAY,AVFREE
H'1600,16,ZA03PUB,16,BOTHWAY,AVFREE
H'1600,17,ZA03PUB,17,BOTHWAY,AVFREE
